ID,Scenario,Gender,Race,Age,Age_Group,Income,Credit_Score,Loan_Amount,Employment_Type,Education_Level,Citizenship_Status,Language_Proficiency,Disability_Status,Criminal_Record,Zip_Code_Group,Loan_Approved
117,FAIL_Biased,Female,White,32,25-60,114990,634,355305,Part-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
3824,FAIL_Biased,Male,White,44,25-60,68475,625,288167,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
7316,FAIL_Biased,Female,White,82,Over 60,93693,798,218151,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
4960,FAIL_Biased,Female,Hispanic,79,Over 60,52198,769,155503,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
1803,FAIL_Biased,Female,White,60,25-60,166234,657,361399,Full-time,High School,Permanent Resident,Fluent,No,No,Urban Professional,Denied
7286,FAIL_Biased,Female,Hispanic,18,Under 25,56999,533,201098,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
9577,FAIL_Biased,Female,White,39,25-60,44069,725,228759,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
7870,FAIL_Biased,Female,Multiracial,58,25-60,145940,572,83154,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
1620,FAIL_Biased,Female,White,44,25-60,100884,818,406111,Full-time,Graduate,Visa Holder,Limited,No,No,Rural,Approved
7217,FAIL_Biased,Female,Multiracial,54,25-60,156866,544,403733,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
4155,FAIL_Biased,Male,White,56,25-60,91758,541,271180,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
507,FAIL_Biased,Female,White,76,Over 60,31243,509,214971,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
5490,FAIL_Biased,Male,Black,27,25-60,123030,542,162301,Gig,High School,Citizen,Fluent,Yes,No,Urban Professional,Denied
5130,FAIL_Biased,Female,Black,54,25-60,170619,512,423327,Self-employed,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
1729,FAIL_Biased,Female,White,34,25-60,114941,835,393860,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
8386,FAIL_Biased,Female,White,19,Under 25,119029,537,377823,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
8761,FAIL_Biased,Male,White,79,Over 60,155356,731,309048,Full-time,High School,Citizen,Limited,Yes,No,Working Class Urban,Approved
8360,FAIL_Biased,Male,White,28,25-60,107135,762,448958,Full-time,Bachelor's,Citizen,Limited,No,No,Rural,Approved
9032,FAIL_Biased,Female,White,66,Over 60,117106,849,383969,Part-time,High School,Permanent Resident,Fluent,No,No,Rural,Approved
8008,FAIL_Biased,Male,White,25,25-60,28336,650,313501,Full-time,High School,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
1035,FAIL_Biased,Female,White,76,Over 60,52573,849,139228,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
9427,FAIL_Biased,Female,White,67,Over 60,48437,599,155208,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
9009,FAIL_Biased,Female,White,53,25-60,77065,527,263637,Gig,High School,Citizen,Fluent,No,No,Urban Professional,Denied
3589,FAIL_Biased,Female,Black,62,Over 60,60798,676,79862,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
8336,FAIL_Biased,Male,Black,73,Over 60,27618,564,175021,Full-time,High School,Visa Holder,Fluent,No,Yes,Rural,Denied
5854,FAIL_Biased,Female,White,52,25-60,71845,841,435149,Full-time,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Denied
7164,FAIL_Biased,Male,Hispanic,68,Over 60,167085,733,363374,Full-time,Some College,Permanent Resident,Fluent,No,No,Urban Professional,Approved
396,FAIL_Biased,Female,Hispanic,22,Under 25,135729,765,413302,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
6297,FAIL_Biased,Male,White,77,Over 60,106101,584,424178,Part-time,High School,Citizen,Fluent,No,Yes,Historically Redlined,Approved
8219,FAIL_Biased,Male,White,20,Under 25,109630,573,60451,Full-time,Some College,Citizen,Limited,No,No,Rural,Denied
3530,FAIL_Biased,Male,White,35,25-60,103083,621,112355,Self-employed,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
5614,FAIL_Biased,Female,White,53,25-60,78280,573,417163,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
6462,FAIL_Biased,Male,Hispanic,64,Over 60,91141,643,185101,Part-time,Graduate,Citizen,Fluent,No,No,Rural,Approved
7001,FAIL_Biased,Female,White,81,Over 60,144293,752,306647,Full-time,High School,Citizen,Fluent,No,Yes,Working Class Urban,Denied
8215,FAIL_Biased,Male,Asian,34,25-60,138136,557,81124,Part-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
5516,FAIL_Biased,Female,White,59,25-60,97414,582,358069,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Denied
6069,FAIL_Biased,Female,White,67,Over 60,148840,650,391684,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
7466,FAIL_Biased,Non-binary,White,54,25-60,93791,728,341406,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Approved
8157,FAIL_Biased,Female,White,58,25-60,75034,689,168405,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Working Class Urban,Denied
7357,FAIL_Biased,Male,White,45,25-60,62469,638,262030,Full-time,Bachelor's,Citizen,Fluent,No,Yes,High-income Suburban,Denied
7174,FAIL_Biased,Non-binary,White,25,25-60,107259,773,171079,Full-time,Bachelor's,Citizen,Limited,No,No,Rural,Denied
9301,FAIL_Biased,Female,White,53,25-60,136624,783,252931,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
6701,FAIL_Biased,Female,White,24,Under 25,49869,627,444291,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
479,FAIL_Biased,Female,White,64,Over 60,136966,603,61503,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
3613,FAIL_Biased,Male,Hispanic,61,Over 60,54265,704,416473,Full-time,High School,Citizen,Fluent,Yes,No,High-income Suburban,Approved
981,FAIL_Biased,Male,White,47,25-60,97692,587,394937,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
8716,FAIL_Biased,Female,White,18,Under 25,57138,680,262916,Full-time,Bachelor's,Visa Holder,Fluent,No,No,High-income Suburban,Denied
5477,FAIL_Biased,Female,White,35,25-60,151105,543,432361,Self-employed,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
5802,FAIL_Biased,Female,Hispanic,43,25-60,125694,667,433172,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Working Class Urban,Denied
5810,FAIL_Biased,Female,White,76,Over 60,119959,695,196052,Part-time,High School,Citizen,Limited,No,No,Working Class Urban,Denied
8179,FAIL_Biased,Male,Black,75,Over 60,28899,613,220762,Self-employed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
3337,FAIL_Biased,Male,White,28,25-60,39519,820,172748,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
9224,FAIL_Biased,Female,Hispanic,25,25-60,30609,834,265225,Full-time,High School,Citizen,Limited,No,No,High-income Suburban,Denied
5540,FAIL_Biased,Female,Hispanic,36,25-60,107529,639,283937,Self-employed,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
6474,FAIL_Biased,Female,White,78,Over 60,112067,543,155005,Full-time,Some College,Permanent Resident,Fluent,No,No,Urban Professional,Denied
8204,FAIL_Biased,Female,White,32,25-60,42500,795,94332,Full-time,Some College,Citizen,Fluent,No,No,Rural,Denied
3811,FAIL_Biased,Female,White,42,25-60,149514,513,338901,Gig,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
33,FAIL_Biased,Male,Hispanic,66,Over 60,122911,545,274705,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
8698,FAIL_Biased,Female,White,40,25-60,64137,517,74557,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
3018,FAIL_Biased,Male,White,79,Over 60,144057,661,74698,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
242,FAIL_Biased,Male,White,22,Under 25,92410,519,350509,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
1045,FAIL_Biased,Male,Asian,18,Under 25,41691,713,152577,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
5091,FAIL_Biased,Male,Black,55,25-60,174470,582,51374,Full-time,Some College,Permanent Resident,Fluent,No,No,Rural,Approved
7391,FAIL_Biased,Male,Hispanic,67,Over 60,33206,813,362528,Gig,Bachelor's,Permanent Resident,Fluent,No,Yes,High-income Suburban,Denied
5602,FAIL_Biased,Male,Hispanic,21,Under 25,99147,614,185929,Full-time,Some College,Permanent Resident,Fluent,No,No,Urban Professional,Approved
1889,FAIL_Biased,Male,White,44,25-60,39743,508,375512,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
2019,FAIL_Biased,Male,White,70,Over 60,42400,849,384920,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Approved
7321,FAIL_Biased,Male,Native American,64,Over 60,115062,785,180611,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Denied
6333,FAIL_Biased,Male,White,30,25-60,92783,789,335974,Gig,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
2641,FAIL_Biased,Female,White,21,Under 25,94741,787,112881,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
9133,FAIL_Biased,Female,White,79,Over 60,96522,527,71957,Self-employed,High School,Citizen,Limited,No,No,Rural,Denied
7815,FAIL_Biased,Male,Hispanic,73,Over 60,118545,631,311230,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
8807,FAIL_Biased,Female,Hispanic,41,25-60,57406,692,420335,Part-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
3138,FAIL_Biased,Female,White,40,25-60,67421,776,319144,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
7550,FAIL_Biased,Male,White,53,25-60,131422,594,200407,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
9147,FAIL_Biased,Female,White,35,25-60,63076,617,434855,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
3796,FAIL_Biased,Male,White,28,25-60,159960,528,156937,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
2271,FAIL_Biased,Male,White,27,25-60,31136,822,224263,Part-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
5094,FAIL_Biased,Male,White,30,25-60,98325,729,179928,Self-employed,Graduate,Permanent Resident,Limited,No,No,Urban Professional,Denied
9162,FAIL_Biased,Female,White,61,Over 60,154003,651,138425,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
5829,FAIL_Biased,Female,Hispanic,27,25-60,30227,509,153397,Part-time,High School,Citizen,Fluent,No,No,Rural,Denied
6755,FAIL_Biased,Female,White,50,25-60,63142,718,432425,Gig,High School,Citizen,Limited,No,No,Historically Redlined,Approved
1743,FAIL_Biased,Male,White,80,Over 60,150504,589,223370,Self-employed,Bachelor's,Permanent Resident,Fluent,Yes,No,High-income Suburban,Denied
3780,FAIL_Biased,Female,White,53,25-60,95823,552,66822,Self-employed,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
11,FAIL_Biased,Male,White,34,25-60,174080,731,292404,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
3657,FAIL_Biased,Male,White,27,25-60,164770,594,356577,Full-time,High School,Citizen,Limited,No,No,Working Class Urban,Approved
8852,FAIL_Biased,Female,Asian,66,Over 60,35682,786,422159,Self-employed,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
8598,FAIL_Biased,Male,White,50,25-60,147225,556,311337,Full-time,High School,Permanent Resident,Fluent,No,Yes,Historically Redlined,Approved
5059,FAIL_Biased,Female,White,29,25-60,173192,556,235810,Gig,Graduate,Citizen,Limited,No,No,Working Class Urban,Denied
8250,FAIL_Biased,Female,White,47,25-60,88150,638,160219,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
9309,FAIL_Biased,Female,White,61,Over 60,63931,798,125879,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
5732,FAIL_Biased,Male,White,37,25-60,162424,664,79941,Gig,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
4438,FAIL_Biased,Female,Hispanic,19,Under 25,166311,574,156987,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
1757,FAIL_Biased,Female,Black,32,25-60,42318,753,146667,Full-time,Some College,Citizen,Fluent,No,No,Rural,Denied
2013,FAIL_Biased,Female,White,25,25-60,64198,601,121982,Self-employed,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
8213,FAIL_Biased,Female,White,20,Under 25,122110,797,419203,Part-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
788,FAIL_Biased,Female,Asian,71,Over 60,115986,835,228127,Full-time,Graduate,Citizen,Limited,No,No,Working Class Urban,Denied
5891,FAIL_Biased,Female,White,60,25-60,50113,783,427540,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
7846,FAIL_Biased,Female,Black,76,Over 60,69866,723,250898,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
7720,FAIL_Biased,Female,White,63,Over 60,52201,635,52018,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
189,FAIL_Biased,Female,White,31,25-60,160501,559,182486,Full-time,High School,Permanent Resident,Fluent,No,No,Working Class Urban,Approved
8882,FAIL_Biased,Female,White,75,Over 60,142481,625,288263,Full-time,Bachelor's,Permanent Resident,Limited,No,No,Historically Redlined,Denied
3185,FAIL_Biased,Female,Black,33,25-60,104504,751,253888,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
5439,FAIL_Biased,Non-binary,Black,59,25-60,49870,594,208789,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
1182,FAIL_Biased,Male,White,79,Over 60,101153,609,331177,Gig,Bachelor's,Visa Holder,Fluent,No,No,Urban Professional,Approved
3325,FAIL_Biased,Male,Black,35,25-60,149853,793,310780,Full-time,Some College,Citizen,Fluent,No,Yes,High-income Suburban,Approved
5193,FAIL_Biased,Male,Black,76,Over 60,146398,570,183850,Full-time,Bachelor's,Citizen,Fluent,Yes,No,High-income Suburban,Denied
406,FAIL_Biased,Female,White,48,25-60,53812,670,288094,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
5806,FAIL_Biased,Female,White,51,25-60,77939,719,176561,Self-employed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
2051,FAIL_Biased,Male,Hispanic,75,Over 60,39837,725,71441,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
8166,FAIL_Biased,Male,Black,80,Over 60,134981,796,444585,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
7719,FAIL_Biased,Male,White,68,Over 60,63002,754,435435,Full-time,Bachelor's,Citizen,Limited,No,No,Urban Professional,Denied
9921,FAIL_Biased,Female,White,43,25-60,159217,815,407453,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Working Class Urban,Approved
7046,FAIL_Biased,Male,White,49,25-60,44213,788,72063,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
8851,FAIL_Biased,Male,White,76,Over 60,100143,759,382331,Full-time,High School,Citizen,Fluent,Yes,No,High-income Suburban,Approved
6532,FAIL_Biased,Male,White,29,25-60,167938,672,351923,Part-time,Bachelor's,Citizen,Limited,No,Yes,High-income Suburban,Denied
2794,FAIL_Biased,Female,Hispanic,33,25-60,60905,803,171898,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
7927,FAIL_Biased,Male,Black,53,25-60,74203,701,267144,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
2182,FAIL_Biased,Male,White,64,Over 60,41455,760,247967,Gig,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
5024,FAIL_Biased,Male,White,80,Over 60,152718,690,126964,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Working Class Urban,Approved
3884,FAIL_Biased,Female,White,72,Over 60,174356,830,411184,Full-time,Graduate,Citizen,Fluent,No,No,Historically Redlined,Approved
3827,FAIL_Biased,Female,White,59,25-60,60987,790,328883,Part-time,Graduate,Citizen,Limited,No,No,High-income Suburban,Denied
6916,FAIL_Biased,Male,White,46,25-60,171271,841,108777,Full-time,Some College,Citizen,Fluent,No,No,Rural,Approved
6545,FAIL_Biased,Female,White,35,25-60,36942,506,296182,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
1095,FAIL_Biased,Female,Hispanic,61,Over 60,29202,660,356976,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Rural,Denied
8066,FAIL_Biased,Female,Hispanic,37,25-60,113826,773,418574,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
9180,FAIL_Biased,Female,White,73,Over 60,31315,812,291739,Full-time,Bachelor's,Citizen,Limited,No,No,Working Class Urban,Denied
6763,FAIL_Biased,Female,White,42,25-60,120650,641,336167,Self-employed,Bachelor's,Citizen,Limited,Yes,No,Historically Redlined,Denied
1608,FAIL_Biased,Female,White,19,Under 25,90532,829,207182,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
8504,FAIL_Biased,Female,Black,47,25-60,151862,729,139824,Full-time,Bachelor's,Citizen,Fluent,No,Yes,High-income Suburban,Denied
5502,FAIL_Biased,Male,White,22,Under 25,53154,828,123416,Full-time,Bachelor's,Visa Holder,Fluent,No,Yes,High-income Suburban,Approved
3571,FAIL_Biased,Male,White,26,25-60,108945,736,437842,Part-time,Graduate,Citizen,Fluent,Yes,No,High-income Suburban,Approved
6723,FAIL_Biased,Male,Hispanic,66,Over 60,133569,597,449354,Gig,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
9868,FAIL_Biased,Male,White,53,25-60,174781,791,239135,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
5295,FAIL_Biased,Male,Black,40,25-60,150533,544,363511,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
2044,FAIL_Biased,Female,Black,22,Under 25,130189,793,61016,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
3689,FAIL_Biased,Male,White,23,Under 25,107181,793,224751,Part-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
8080,FAIL_Biased,Male,White,71,Over 60,30389,696,331432,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
6446,FAIL_Biased,Female,White,32,25-60,136559,782,236191,Gig,Some College,Citizen,Limited,No,No,Working Class Urban,Denied
2878,FAIL_Biased,Male,White,61,Over 60,61597,789,298864,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
7761,FAIL_Biased,Male,White,28,25-60,53396,651,262248,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Working Class Urban,Denied
4313,FAIL_Biased,Male,White,74,Over 60,58710,557,367970,Self-employed,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
4505,FAIL_Biased,Male,White,50,25-60,120003,661,409242,Full-time,Some College,Citizen,Fluent,No,Yes,Urban Professional,Approved
8583,FAIL_Biased,Male,Asian,61,Over 60,48169,816,400459,Self-employed,High School,Citizen,Limited,No,No,Working Class Urban,Denied
173,FAIL_Biased,Male,Hispanic,21,Under 25,142078,536,135819,Gig,Graduate,Citizen,Fluent,No,No,Rural,Denied
5724,FAIL_Biased,Male,White,53,25-60,151320,849,172253,Gig,Bachelor's,Permanent Resident,Fluent,No,No,High-income Suburban,Denied
1081,FAIL_Biased,Female,White,22,Under 25,142750,734,328901,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
113,FAIL_Biased,Male,White,57,25-60,158615,716,253908,Full-time,Bachelor's,Citizen,Limited,Yes,No,Working Class Urban,Approved
4874,FAIL_Biased,Female,Hispanic,54,25-60,72558,681,164010,Gig,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
63,FAIL_Biased,Female,White,73,Over 60,59335,588,109048,Full-time,Some College,Citizen,Fluent,No,No,Rural,Approved
8283,FAIL_Biased,Male,White,81,Over 60,146458,662,78350,Full-time,Some College,Citizen,Fluent,No,Yes,High-income Suburban,Approved
6975,FAIL_Biased,Female,White,24,Under 25,90293,799,128707,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
